Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
PIOTR	3	M	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
ROSTAK	3	H	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
RECOLLECT	3	H	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
SCUTARI	3	M	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	370
GRANDE BAIGNEUSE	3	F	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
LIFE STUDY	3	F	PUR SANG	1	1	0	12350,00	0,00	12350,00	12350,00	
MARYLENE DU SERRE	3	F	PUR SANG	3	0	2	12350,00	9262,00	21612,00	4116,67	450
PEARL HARBOUR	6	F	PUR SANG	4	1	1	12336,00	5551,00	17887,00	3084,00	205
PLANCKEINSTEIN	4	H	PUR SANG	4	1	3	12335,00	5549,00	17884,00	3083,75	355
VENTS CONTRAIRES	8	H	PUR SANG	10	0	6	12332,00	5547,00	17879,00	1233,20	310
GRAND CHELEM	4	H	PUR SANG	5	1	3	12322,00	5543,00	17865,00	2464,40	340
BEST LOOKING	5	F	PUR SANG	4	1	3	12306,00	5536,00	17842,00	3076,50	325
SILVER BEAUTY	6	F	PUR SANG	4	1	2	12300,00	5533,00	17833,00	3075,00	310
BAIGNADE	5	F	PUR SANG	5	1	1	12298,00	0,00	12298,00	2459,60	295
VOLCANO	4	H	PUR SANG	5	1	2	12291,00	5530,00	17821,00	2458,20	345
OUT OF AFRICA	4	F	PUR SANG	4	2	2	12288,00	3729,00	16017,00	3072,00	365
NALON RIVER	3	M	PUR SANG	2	1	1	12288,00	9216,00	21504,00	6144,00	390
DALKOLA	3	F	PUR SANG	2	1	1	12288,00	0,00	12288,00	6144,00	380
LE CORSAIRE	6	H	PUR SANG	4	1	1	12278,00	5524,00	17802,00	3069,50	300
EMPRESS OF LIGHT	3	F	PUR SANG	5	1	4	12274,00	0,00	12274,00	2454,80	330
CHESTNUT ROCKET	4	M	PUR SANG	3	0	2	12265,00	5519,00	17784,00	4088,33	465
SOUS LA NEIGE	6	H	PUR SANG	5	0	2	12264,00	5517,00	17781,00	2452,80	370
WEEKEN	3	H	PUR SANG	4	1	2	12236,00	9177,00	21413,00	3059,00	405
ASPRILA	3	F	PUR SANG	7	0	5	12218,00	0,00	12218,00	1745,43	270
COCO VANILLE	3	F	PUR SANG	3	1	2	12207,00	9155,00	21362,00	4069,00	370
DERNI CHOP	3	H	PUR SANG	5	0	5	12192,00	9144,00	21336,00	2438,40	320
CASCADEO	5	H	PUR SANG	7	1	5	12191,00	5484,00	17675,00	1741,57	250
TIEGO THE FIRST	4	M	PUR SANG	4	0	3	12155,00	5468,00	17623,00	3038,75	435
VANINA RUNAWAY	3	F	PUR SANG	9	1	6	12151,00	9111,00	21262,00	1350,11	280
MIA JULIA	4	F	PUR SANG	4	0	4	12148,00	5464,00	17612,00	3037,00	320
JOUR DE COEUR	3	F	PUR SANG	8	1	5	12144,00	9107,00	21251,00	1518,00	300
RIYAK	8	H	PUR SANG	9	0	7	12137,00	5459,00	17596,00	1348,56	305
SAINT FIACRE	8	H	PUR SANG	3	1	2	12126,00	5455,00	17581,00	4042,00	265
JANGIR	3	H	PUR SANG	2	1	1	12115,00	9086,00	21201,00	6057,50	
NAVACERRADA	3	F	PUR SANG	7	1	3	12115,00	9086,00	21201,00	1730,71	290
DOUBLE UP	4	H	PUR SANG	5	0	3	12115,00	5451,00	17566,00	2423,00	390
LHASA	5	F	PUR SANG	7	0	7	12115,00	5450,00	17565,00	1730,71	155
NIGHT MARY	3	F	PUR SANG	4	1	3	12114,00	9085,00	21199,00	3028,50	315
POKROV	4	H	PUR SANG	11	0	6	12108,00	5447,00	17555,00	1100,73	225
HY DREAM	8	F	PUR SANG	10	0	8	12104,00	5443,00	17547,00	1210,40	255
LAST SINN	8	H	PUR SANG	6	1	2	12096,00	5442,00	17538,00	2016,00	265
TOUNSBY	3	H	PUR SANG	4	1	2	12096,00	9072,00	21168,00	3024,00	345
WETTERKOPF	4	M	PUR SANG	4	1	2	12094,00	0,00	12094,00	3023,50	235
MYKISS	9	H	PUR SANG	4	0	3	12092,00	5439,00	17531,00	3023,00	330
BOLROL FAL	2	M	PUR SANG	3	1	1	12090,00	9067,00	21157,00	4030,00	
BARBADIN	9	H	PUR SANG	8	0	5	12075,00	5433,00	17508,00	1509,38	270
SERENISSIMUS	4	H	PUR SANG	4	1	2	12073,00	5432,00	17505,00	3018,25	375
CURRAGH CAMP	4	H	PUR SANG	2	1	1	12070,00	5430,00	17500,00	6035,00	440
LILY OFTHE KINGDON	5	F	PUR SANG	14	1	9	12058,00	4915,00	16973,00	861,29	175
AL ALAALI	6	H	PUR SANG	9	1	5	12055,00	5424,00	17479,00	1339,44	240
AL ALMARCHAL	5	M	PUR SANG	3	0	2	12048,00	0,00	12048,00	4016,00	340
GLENMORE	3	H	PUR SANG	8	1	5	12037,00	5277,00	17314,00	1504,63	300
GARIGLIANO	9	H	PUR SANG	8	1	4	12032,00	5411,00	17443,00	1504,00	230
LEIA ORGANA	3	F	PUR SANG	5	0	5	12032,00	9023,00	21055,00	2406,40	360
ZADE	3	M	PUR SANG	3	0	3	12032,00	0,00	12032,00	4010,67	405
VICTORIA COLONIA	3	F	PUR SANG	4	1	2	12024,00	9017,00	21041,00	3006,00	350
ROI DE LA LIBERTE	3	H	PUR SANG	2	0	2	12014,00	0,00	12014,00	6007,00	455
AMERICAN GLORY	5	F	PUR SANG	6	1	2	12000,00	5399,00	17399,00	2000,00	375
MA MOME	5	F	PUR SANG	6	1	2	11978,00	5388,00	17366,00	1996,33	295
MIA GRANDE	5	H	PUR SANG	5	1	2	11970,00	0,00	11970,00	2394,00	245
LOGIS	5	H	PUR SANG	11	1	5	11962,00	5380,00	17342,00	1087,45	200
ELUSIVE NELSON	8	F	PUR SANG	9	1	7	11951,00	5376,00	17327,00	1327,89	235
KUPKA	4	H	PUR SANG	7	1	5	11950,00	5374,00	17324,00	1707,14	280
KALAFA	4	F	PUR SANG	5	1	2	11940,00	5372,00	17312,00	2388,00	300
SEU JO	3	M	PUR SANG	3	1	2	11940,00	0,00	11940,00	3980,00	375
VICTORY PACE	3	F	PUR SANG	6	0	6	11934,00	8947,00	20881,00	1989,00	375
POLYSPEED	5	H	PUR SANG	7	1	2	11922,00	5364,00	17286,00	1703,14	260
BREIZHY BOY	4	H	PUR SANG	4	1	2	11918,00	5362,00	17280,00	2979,50	385
WATHAB	5	H	PUR SANG	8	2	2	11916,00	5362,00	17278,00	1489,50	220
GO JOHNNY GO GO GO	6	F	PUR SANG	8	1	5	11914,00	5359,00	17273,00	1489,25	210
LADY CHNAK	2	F	PUR SANG	2	1	1	11911,00	8933,00	20844,00	5955,50	
DIVINE CHRISNAT	6	F	PUR SANG	8	0	2	11910,00	3572,00	15482,00	1488,75	420
YACHT SHOW	4	H	PUR SANG	7	0	7	11897,00	5349,00	17246,00	1699,57	295
EL VEGAS	3	M	PUR SANG	10	0	9	11880,00	8909,00	20789,00	1188,00	325
PARTENIT	8	M	PUR SANG	7	1	3	11876,00	5343,00	17219,00	1696,57	335
MR FILERIN	4	H	PUR SANG	9	0	7	11867,00	4528,00	16395,00	1318,56	295
DROGO	8	H	PUR SANG	6	1	2	11866,00	5339,00	17205,00	1977,67	330
SCAT LADY	6	F	PUR SANG	6	0	5	11861,00	5335,00	17196,00	1976,83	255
ENEA	4	H	PUR SANG	2	1	1	11859,00	5336,00	17195,00	5929,50	440
NO TIME	6	F	PUR SANG	7	1	2	11855,00	5334,00	17189,00	1693,57	260
DRUIDE	6	H	PUR SANG	9	0	9	11852,00	5329,00	17181,00	1316,89	300
DENIA	8	F	PUR SANG	7	0	3	11836,00	5324,00	17160,00	1690,86	315
WALDNEBEL	4	M	PUR SANG	2	0	2	11834,00	0,00	11834,00	5917,00	465
MASCIA MAGIQUE	3	F	PUR SANG	3	1	2	11828,00	8871,00	20699,00	3942,67	360
SET APART	3	M	PUR SANG	2	1	1	11823,00	0,00	11823,00	5911,50	
QUE BELLA	4	F	PUR SANG	3	1	1	11813,00	0,00	11813,00	3937,67	305
BOURGOIN	3	M	PUR SANG	5	0	2	11800,00	8850,00	20650,00	2360,00	440
ALEXEI	4	H	PUR SANG	6	1	4	11785,00	5302,00	17087,00	1964,17	255
MOUTRAKI	8	H	PUR SANG	7	1	4	11784,00	0,00	11784,00	1683,43	255
STELLAR CHOP	4	H	PUR SANG	7	1	4	11770,00	5295,00	17065,00	1681,43	295
FLOWERY COAST	4	F	PUR SANG	7	1	3	11760,00	5291,00	17051,00	1680,00	215
AUSTRALASIA	3	F	PUR SANG	2	1	1	11760,00	8820,00	20580,00	5880,00	365
UNE AVENTURE	3	M	PUR SANG	6	0	5	11755,00	8814,00	20569,00	1959,17	310
BOJANGLES	5	H	PUR SANG	4	1	3	11752,00	5288,00	17040,00	2938,00	215
OFFICINE	2	F	PUR SANG	3	1	1	11744,00	8808,00	20552,00	3914,67	
LA VALE	5	F	PUR SANG	7	2	4	11736,00	5280,00	17016,00	1676,57	565
WAYZATA MIST	3	H	PUR SANG	6	0	5	11732,00	8797,00	20529,00	1955,33	350
CEDRUS	5	H	PUR SANG	8	1	4	11724,00	5273,00	16997,00	1465,50	320
VITUS BERING	5	H	PUR SANG	7	1	5	11711,00	5268,00	16979,00	1673,00	215
WAITARA	6	F	PUR SANG	6	1	3	11708,00	5266,00	16974,00	1951,33	310
NEPALAIS	8	H	PUR SANG	7	0	5	11704,00	5265,00	16969,00	1672,00	330
MARQUISE DES ILES	3	F	PUR SANG	6	2	4	11700,00	8775,00	20475,00	1950,00	550
ESTELLA MOBRAY	5	F	PUR SANG	3	2	1	11700,00	0,00	11700,00	3900,00	220
HARMATTAN	6	H	PUR SANG	7	1	5	11687,00	5258,00	16945,00	1669,57	245
WALLY	9	H	PUR SANG	4	1	2	11687,00	5257,00	16944,00	2921,75	410
FERRARI FEVER	5	H	PUR SANG	7	0	4	11677,00	5251,00	16928,00	1668,14	400
RASSENI CHOP	3	H	PUR SANG	5	1	3	11670,00	8752,00	20422,00	2334,00	340
MASTER CATH	4	M	PUR SANG	6	0	6	11665,00	5245,00	16910,00	1944,17	405
CHARM WRENS	7	F	PUR SANG	6	1	3	11664,00	5248,00	16912,00	1944,00	225
LOUIS SKI	7	H	PUR SANG	3	1	1	11648,00	5241,00	16889,00	3882,67	305
GRAND TERROIR	4	M	PUR SANG	4	1	3	11647,00	5239,00	16886,00	2911,75	315
SILVER CONDOR	10	H	PUR SANG	12	1	3	11646,00	5240,00	16886,00	970,50	170
STUNNING HERO	4	H	PUR SANG	8	1	4	11633,00	5233,00	16866,00	1454,13	310
THE BLACK VELVET	3	F	PUR SANG	10	0	7	11619,00	8713,00	20332,00	1161,90	270
REVEUR	3	H	PUR SANG	4	1	2	11616,00	8712,00	20328,00	2904,00	345
ULTRASOUND	7	H	PUR SANG	6	1	3	11612,00	5225,00	16837,00	1935,33	195
ALMARIS	3	F	PUR SANG	4	0	3	11610,00	8705,00	20315,00	2902,50	370
MAPLE GIRL	7	F	PUR SANG	7	1	3	11602,00	5219,00	16821,00	1657,43	185
HAUSSEZ	7	H	PUR SANG	4	1	1	11602,00	5220,00	16822,00	2900,50	355
CHARMING CAT	3	M	PUR SANG	7	1	2	11584,00	8686,00	20270,00	1654,86	280
AGELKA	6	F	PUR SANG	6	2	3	11574,00	3632,00	15206,00	1929,00	240
MAKING WAVES	4	F	PUR SANG	5	1	4	11566,00	5204,00	16770,00	2313,20	230
ZARABABY	3	F	PUR SANG	5	0	4	11559,00	8668,00	20227,00	2311,80	310
PRAY FOR HOPE	4	F	PUR SANG	11	1	7	11554,00	5197,00	16751,00	1050,36	170
GOLDEN STATE	5	H	PUR SANG	7	1	4	11540,00	5191,00	16731,00	1648,57	260
BLANC BLEU	8	H	PUR SANG	10	1	3	11537,00	5191,00	16728,00	1153,70	285
BAKHCHISARAY	8	H	PUR SANG	4	2	1	11526,00	5186,00	16712,00	2881,50	245
SHARK SAMURAI	7	H	PUR SANG	4	1	3	11489,00	5169,00	16658,00	2872,25	345
TRUST ON	4	M	PUR SANG	4	0	2	11485,00	5168,00	16653,00	2871,25	495
LHOMMAIZE	6	H	PUR SANG	3	1	2	11467,00	5158,00	16625,00	3822,33	295
MUHAARIA	3	F	PUR SANG	5	0	4	11456,00	8592,00	20048,00	2291,20	350
BASHA	3	H	PUR SANG	2	1	1	11448,00	8586,00	20034,00	5724,00	
ARKEN	3	F	PUR SANG	5	0	5	11443,00	8582,00	20025,00	2288,60	295
FAIRY GLEN	5	F	PUR SANG	1	0	1	11440,00	0,00	11440,00	11440,00	505
LAMBOURN	4	M	PUR SANG	1	0	1	11440,00	0,00	11440,00	11440,00	525
EMINENCE GRISE	4	H	PUR SANG	5	1	1	11435,00	5145,00	16580,00	2287,00	290
THOR LIGHTNING	5	M	PUR SANG	2	1	1	11431,00	5143,00	16574,00	5715,50	420
MAZATLAN	2	F	PUR SANG	7	0	6	11415,00	8560,00	19975,00	1630,71	
HELVETIOS	3	H	PUR SANG	2	1	1	11409,00	1356,00	12765,00	5704,50	395
OCEAN STAR	3	H	PUR SANG	7	0	5	11402,00	8550,00	19952,00	1628,86	315
BON DERNIER	4	M	PUR SANG	6	0	5	11389,00	5122,00	16511,00	1898,17	310
NEPETA	3	F	PUR SANG	3	1	2	11384,00	8538,00	19922,00	3794,67	370
RISING UP	6	M	PUR SANG	8	1	4	11378,00	5119,00	16497,00	1422,25	240
QUALIAND	6	H	PUR SANG	3	1	2	11365,00	5113,00	16478,00	3788,33	310
AMIE AMOUR	3	F	PUR SANG	4	0	4	11363,00	0,00	11363,00	2840,75	375
IT'S EAGLE	5	H	PUR SANG	3	0	3	11358,00	5109,00	16467,00	3786,00	310
BENIMARU	5	H	PUR SANG	8	1	2	11353,00	5107,00	16460,00	1419,13	280
SMOOKIE	4	F	PUR SANG	12	1	11	11345,00	5105,00	16450,00	945,42	470
PREMONITION	4	F	PUR SANG	6	1	2	11345,00	5104,00	16449,00	1890,83	315
TOUQUETOISE	5	F	PUR SANG	11	1	6	11344,00	5103,00	16447,00	1031,27	210
SCHACHEN	3	F	PUR SANG	6	0	5	11329,00	0,00	11329,00	1888,17	350
SILENT WARNING	3	M	PUR SANG	2	1	1	11328,00	0,00	11328,00	5664,00	
AIR CHIEF AMOUR	9	F	PUR SANG	8	2	5	11320,00	5094,00	16414,00	1415,00	610
KISSAKO	4	F	PUR SANG	4	1	2	11273,00	5072,00	16345,00	2818,25	295
NASHOBA	3	H	PUR SANG	6	1	3	11263,00	8446,00	19709,00	1877,17	350
PIERRE LE GRAND	7	H	PUR SANG	7	0	6	11257,00	5063,00	16320,00	1608,14	255
COMME QUOI	5	H	PUR SANG	6	0	6	11249,00	5059,00	16308,00	1874,83	390
LADY OSPREY	2	F	PUR SANG	5	0	5	11240,00	8429,00	19669,00	2248,00	
LA GUERCHE	5	F	PUR SANG	6	0	5	11232,00	5052,00	16284,00	1872,00	350
LEDESMA	3	H	PUR SANG	4	0	4	11208,00	8406,00	19614,00	2802,00	360
MONTSECRET	3	H	PUR SANG	2	0	2	11205,00	8403,00	19608,00	5602,50	460
LA PORTUGAISE	5	F	PUR SANG	9	1	3	11190,00	5035,00	16225,00	1243,33	205
LITERARY SONG	2	H	PUR SANG	2	1	1	11185,00	8388,00	19573,00	5592,50	
PERSUASIF	3	H	PUR SANG	3	1	1	11185,00	8388,00	19573,00	3728,33	360
MAJOIE	3	F	PUR SANG	5	1	3	11182,00	8386,00	19568,00	2236,40	325
BAIKAL	9	H	PUR SANG	3	2	1	11180,00	3456,00	14636,00	3726,67	275
SALAMANQUE	3	F	PUR SANG	8	0	7	11178,00	6132,00	17310,00	1397,25	300
SILGREYPIT	4	F	PUR SANG	7	0	6	11165,00	5020,00	16185,00	1595,00	320
INKIOSTRO	6	F	PUR SANG	2	1	1	11157,00	5020,00	16177,00	5578,50	250
LITTORAL NORD	3	M	PUR SANG	3	1	2	11133,00	8349,00	19482,00	3711,00	380
VERDANSK	6	H	PUR SANG	2	1	1	11128,00	0,00	11128,00	5564,00	340
DEUX PONTS	3	M	PUR SANG	4	0	3	11117,00	0,00	11117,00	2779,25	370
IL CAPO	5	H	PUR SANG	9	0	7	11102,00	4992,00	16094,00	1233,56	340
GWADA CONCEPT	3	F	PUR SANG	4	1	2	11100,00	7950,00	19050,00	2775,00	320
BECQUATHUNDER	9	H	PUR SANG	4	1	3	11090,00	4989,00	16079,00	2772,50	270
DSCHINGIS DREAM	5	M	PUR SANG	3	1	1	11085,00	4988,00	16073,00	3695,00	395
HALSEY	3	F	PUR SANG	12	0	11	11082,00	8309,00	19391,00	923,50	265
LAMEGO	2	H	PUR SANG	5	0	5	11071,00	0,00	11071,00	2214,20	
J'AIME MA REINE	7	F	PUR SANG	5	2	3	11070,00	4981,00	16051,00	2214,00	550
CHILLS	4	F	PUR SANG	3	1	2	11066,00	0,00	11066,00	3688,67	260
POET'S BLACK	9	H	PUR SANG	10	1	4	11064,00	4977,00	16041,00	1106,40	165
GLORI LEADER	6	H	PUR SANG	8	0	5	11062,00	4975,00	16037,00	1382,75	285
HEAVEN CITY	9	H	PUR SANG	3	1	0	11050,00	4972,00	16022,00	3683,33	355
WILD N'BEAUTIFUL	5	H	PUR SANG	2	1	0	11050,00	4972,00	16022,00	5525,00	235
FAVOLO	4	H	PUR SANG	3	1	0	11050,00	4972,00	16022,00	3683,33	320
EL JEQUE	3	M	PUR SANG	2	1	0	11050,00	0,00	11050,00	5525,00	
BECQUANIENTE	6	F	PUR SANG	5	1	4	11045,00	4968,00	16013,00	2209,00	265
XTRAMOUR	3	M	PUR SANG	5	1	2	11044,00	8283,00	19327,00	2208,80	325
APPEN	2	F	PUR SANG	4	0	4	11043,00	8281,00	19324,00	2760,75	
TIMES JUBILEE	3	F	PUR SANG	4	0	4	11038,00	0,00	11038,00	2759,50	385
BABY HARTWOOD	4	M	PUR SANG	8	0	5	11037,00	4965,00	16002,00	1379,63	330
POP LIFE	7	F	PUR SANG	8	1	6	11028,00	4959,00	15987,00	1378,50	275
MARTIN	5	H	PUR SANG	7	1	3	11028,00	4962,00	15990,00	1575,43	350
DETESNOUVELLES	7	F	PUR SANG	8	1	4	11023,00	4284,00	15307,00	1377,88	180
SEA NYMPH	3	F	PUR SANG	4	1	3	11022,00	0,00	11022,00	2755,50	375
CELANOKEN	4	H	PUR SANG	9	0	6	11019,00	4956,00	15975,00	1224,33	250
TORRONE	4	H	PUR SANG	6	0	3	10992,00	4944,00	15936,00	1832,00	320
INCENTIVE GLORY	3	F	PUR SANG	4	2	1	10986,00	8238,00	19224,00	2746,50	300
DINO	4	M	PUR SANG	1	0	1	10980,00	4941,00	15921,00	10980,00	470
WAFEI	5	H	PUR SANG	1	0	1	10980,00	0,00	10980,00	10980,00	465
VELIKAYA	4	F	PUR SANG	1	0	1	10980,00	4941,00	15921,00	10980,00	445
LIGHT THE GHOST	4	F	PUR SANG	2	0	1	10980,00	0,00	10980,00	5490,00	490
ISLE OF FERNANDEZ	3	F	PUR SANG	2	0	1	10980,00	0,00	10980,00	5490,00	455
HARDY WARRIOR	3	M	PUR SANG	1	0	1	10980,00	0,00	10980,00	10980,00	485
TOP GLORY	8	H	PUR SANG	10	1	4	10972,00	4936,00	15908,00	1097,20	195
CARIFTA	5	F	PUR SANG	8	2	6	10970,00	4936,00	15906,00	1371,25	535
PAUL DE TARSE	3	H	PUR SANG	5	0	5	10967,00	8225,00	19192,00	2193,40	295
REPEL	3	F	PUR SANG	2	1	1	10960,00	0,00	10960,00	5480,00	410
NIPPE DE STAR	4	H	PUR SANG	6	0	4	10954,00	0,00	10954,00	1825,67	275
COCOA	9	F	PUR SANG	8	1	3	10950,00	4252,00	15202,00	1368,75	185
MOON RIDER	6	H	PUR SANG	11	0	7	10950,00	4924,00	15874,00	995,45	255
HUNGRY HEART	5	H	PUR SANG	7	0	4	10945,00	4923,00	15868,00	1563,57	335
SWEEP AWAY	6	H	PUR SANG	9	0	6	10936,00	4917,00	15853,00	1215,11	285
LIKE IT OR NOT	4	H	PUR SANG	4	1	3	10934,00	4918,00	15852,00	2733,50	330
READY KING	5	H	PUR SANG	9	1	4	10924,00	4913,00	15837,00	1213,78	245
ALEKSANDROVKA	3	F	PUR SANG	9	1	7	10914,00	8183,00	19097,00	1212,67	245
EN CHANTANT	2	F	PUR SANG	3	1	1	10911,00	8183,00	19094,00	3637,00	
TOKYO DREAMER	5	F	PUR SANG	9	0	6	10903,00	0,00	10903,00	1211,44	250
GOYA SENORA	10	H	PUR SANG	3	0	3	10889,00	4899,00	15788,00	3629,67	470
FOLLOW YOU	7	H	PUR SANG	14	1	6	10887,00	4897,00	15784,00	777,64	250
YOHIO	3	M	PUR SANG	6	0	6	10886,00	7414,00	18300,00	1814,33	315
ROI DU CIEL	3	H	PUR SANG	11	0	7	10882,00	8160,00	19042,00	989,27	240
MOOREA	4	F	PUR SANG	6	1	5	10879,00	4893,00	15772,00	1813,17	295
BRIVIDO MOON	4	M	PUR SANG	5	1	2	10873,00	4892,00	15765,00	2174,60	240
SARDINIAN RULER	3	M	PUR SANG	2	1	1	10865,00	8148,00	19013,00	5432,50	350
FELIX FELICIS	6	H	PUR SANG	5	1	2	10863,00	4887,00	15750,00	2172,60	255
AMIRLAN	3	H	PUR SANG	6	0	6	10863,00	0,00	10863,00	1810,50	335
ESSAI TRANSFORME	8	H	PUR SANG	6	1	1	10862,00	4887,00	15749,00	1810,33	265
VOYAGE OLYMPIQUE	3	F	PUR SANG	11	0	9	10857,00	8140,00	18997,00	987,00	270
MON FAVORI	4	H	PUR SANG	6	0	4	10850,00	4881,00	15731,00	1808,33	320
AME DIVINE	4	F	PUR SANG	5	1	2	10839,00	4876,00	15715,00	2167,80	265
ABELARD F	8	M	PUR SANG	5	1	3	10829,00	0,00	10829,00	2165,80	370
MAP OF STARS	5	H	PUR SANG	2	0	2	10800,00	4860,00	15660,00	5400,00	520
WIT	4	M	PUR SANG	3	1	2	10794,00	0,00	10794,00	3598,00	395
MANA MAHA	8	F	PUR SANG	9	0	5	10783,00	4849,00	15632,00	1198,11	270
GLOW UP	3	F	PUR SANG	6	1	3	10778,00	8082,00	18860,00	1796,33	290
CITY SOLACE	3	H	PUR SANG	4	0	4	10768,00	8073,00	18841,00	2692,00	350
MARQUISE VERA	5	F	PUR SANG	9	0	9	10757,00	4838,00	15595,00	1195,22	170
SULEYMAN	6	H	PUR SANG	6	0	4	10757,00	4838,00	15595,00	1792,83	275
STANTO	11	H	PUR SANG	4	1	2	10746,00	4835,00	15581,00	2686,50	230
TREATWOOD	6	H	PUR SANG	5	1	2	10740,00	4831,00	15571,00	2148,00	315
BY FAR	5	H	PUR SANG	5	1	3	10694,00	4810,00	15504,00	2138,80	265
CALA ROSSA	4	F	PUR SANG	8	1	6	10694,00	4809,00	15503,00	1336,75	315
GEOPOLITICAL	4	H	PUR SANG	4	1	2	10679,00	4804,00	15483,00	2669,75	360
SHADE	6	H	PUR SANG	8	0	7	10671,00	4799,00	15470,00	1333,88	205
KATHALINA	7	F	PUR SANG	7	1	2	10659,00	4796,00	15455,00	1522,71	245
RHEINLAND	4	F	PUR SANG	11	0	6	10657,00	4793,00	15450,00	968,82	220
INTENTION BORGET	4	F	PUR SANG	6	1	3	10654,00	4793,00	15447,00	1775,67	260
ORION CLASS	4	F	PUR SANG	5	1	3	10648,00	4791,00	15439,00	2129,60	300
DIVINE IDYLLE	4	F	PUR SANG	6	2	3	10640,00	4788,00	15428,00	1773,33	510
EUROPE	2	F	PUR SANG	5	1	4	10631,00	7972,00	18603,00	2126,20	
ULTRAFRAGOLA	4	F	PUR SANG	2	1	1	10630,00	0,00	10630,00	5315,00	430
SIGNORA BELLISSIMA	6	F	PUR SANG	3	1	1	10626,00	0,00	10626,00	3542,00	300
OCRA	3	F	PUR SANG	7	0	5	10625,00	7968,00	18593,00	1517,86	340
TRESOR MAGNIFIQUE	3	H	PUR SANG	3	1	1	10600,00	7950,00	18550,00	3533,33	365
MARBELLESA	3	F	PUR SANG	4	0	4	10592,00	7943,00	18535,00	2648,00	370
AMADEO	3	H	PUR SANG	3	1	1	10588,00	7941,00	18529,00	3529,33	370
BOIS REGNY	4	H	PUR SANG	6	1	4	10562,00	4751,00	15313,00	1760,33	320
NIKOLAJ	6	M	PUR SANG	5	0	5	10560,00	4749,00	15309,00	2112,00	360
LOTUS	3	F	PUR SANG	4	1	2	10555,00	0,00	10555,00	2638,75	360
MYSTIC	7	H	PUR SANG	1	1	0	10550,00	4747,00	15297,00	10550,00	295
E VA BIN	7	M	PUR SANG	5	1	0	10550,00	0,00	10550,00	2110,00	310
FREJULFE	3	F	PUR SANG	5	1	4	10522,00	6090,00	16612,00	2104,40	265
SPEEDSTER	5	H	PUR SANG	8	0	6	10518,00	4730,00	15248,00	1314,75	315
ALMIRO	6	H	PUR SANG	6	0	3	10517,00	4731,00	15248,00	1752,83	395
KAVAKNEY	10	M	PUR SANG	6	1	2	10512,00	0,00	10512,00	1752,00	170
ALAVESA	4	F	PUR SANG	2	1	1	10512,00	0,00	10512,00	5256,00	330
LA JUSTICIERE	3	F	PUR SANG	6	0	5	10503,00	0,00	10503,00	1750,50	320
PACTIMACE	3	M	PUR SANG	1	1	0	10500,00	7875,00	18375,00	10500,00	370
HARMONIZE	3	F	PUR SANG	1	1	0	10500,00	7875,00	18375,00	10500,00	
COME CHOPE	2	F	PUR SANG	1	1	0	10500,00	7875,00	18375,00	10500,00	
OBLINSKHA	2	F	PUR SANG	1	1	0	10500,00	7875,00	18375,00	10500,00	
INFINITY MOON	2	F	PUR SANG	1	1	0	10500,00	7875,00	18375,00	10500,00	
MEDRONHO	2	M	PUR SANG	2	1	0	10500,00	7875,00	18375,00	5250,00	
TEVERE	3	F	PUR SANG	7	0	4	10497,00	7870,00	18367,00	1499,57	340
VADIRUM	7	H	PUR SANG	3	1	1	10486,00	4718,00	15204,00	3495,33	380
BABOSHKA	3	F	PUR SANG	2	1	1	10484,00	0,00	10484,00	5242,00	
DIRE LA VERITE	6	H	PUR SANG	8	0	6	10474,00	4710,00	15184,00	1309,25	275
LUCERO	5	H	PUR SANG	11	1	4	10470,00	4710,00	15180,00	951,82	245
SQUARE D'ANVERS	3	H	PUR SANG	4	1	1	10470,00	7852,00	18322,00	2617,50	360
DHIFFUSHI	3	F	PUR SANG	3	1	1	10470,00	7852,00	18322,00	3490,00	310
SIMPLYTHEBEST	3	H	PUR SANG	8	0	8	10455,00	7839,00	18294,00	1306,88	245
BALKADISHA	3	F	PUR SANG	3	1	2	10436,00	0,00	10436,00	3478,67	340
XCLUSIVITE	4	F	PUR SANG	3	2	1	10430,00	4693,00	15123,00	3476,67	320
VICTOR VITAE	3	M	PUR SANG	5	1	1	10407,00	7804,00	18211,00	2081,40	395
LE LANDIN	3	M	PUR SANG	6	0	6	10401,00	7800,00	18201,00	1733,50	340
SAMBA	6	F	PUR SANG	9	1	3	10383,00	4671,00	15054,00	1153,67	210
MAC TYSON	3	H	PUR SANG	8	0	6	10374,00	7778,00	18152,00	1296,75	280
LA MAZZI GOGO	5	F	PUR SANG	6	0	4	10372,00	4665,00	15037,00	1728,67	335
LEMPIRA	6	H	PUR SANG	12	1	6	10371,00	4664,00	15035,00	864,25	230
HUCHENANE	5	H	PUR SANG	5	1	1	10368,00	4665,00	15033,00	2073,60	330
ENCORE RIDGE	3	H	PUR SANG	4	1	1	10368,00	7776,00	18144,00	2592,00	330
ROCCAMARE	3	F	PUR SANG	3	1	1	10368,00	7776,00	18144,00	3456,00	380
