Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
KOEN CLIJMANS	7	9	1	1	8510,00	162,00	8672,00	67,00	945,56	1216	1
BAPTISTE LE CLERC	2	2	1	1	6890,00	0,00	6890,00	1170,00	3445,00	3445	1
EDGAR LABAISSE	5	5	1	1	5600,00	0,00	5600,00	1008,00	1120,00	1120	1
TOM LEFRANC	3	3	1	1	5450,00	0,00	5450,00	872,00	1816,67	1817	1
SHANE FOLEY	4	4	1	0	285700,00	0,00	285700,00	0,00	71425,00	71425	1
WILLIAM JAMES LEE	1	1	1	0	36600,00	16470,00	53070,00	4510,00	36600,00	36600	1
PATRICK JOSEPH MCDONALD	3	3	1	0	25150,00	0,00	25150,00	0,00	8383,33	8383	1
ROB HORNBY	2	2	1	0	23800,00	0,00	23800,00	0,00	11900,00	11900	1
KAMIL GRZYBOWSKI	4	6	1	0	13500,00	6075,00	19575,00	2544,00	2250,00	3375	2
JULIAN RESIMONT	1	1	1	0	10550,00	4747,00	15297,00	1300,00	10550,00	10550	1
ANTHONY BARZALONA	5	6	1	0	8500,00	3825,00	12325,00	1602,00	1416,67	1700	1
JACOB KVISLA	2	2	1	0	8500,00	0,00	8500,00	0,00	4250,00	4250	1
ANTHONY LECORDIER	1	1	1	0	7700,00	3465,00	11165,00	1451,00	7700,00	7700	1
BERTRAND LESTRADE	1	2	1	0	5750,00	0,00	5750,00	1035,00	2875,00	5750	2
ANTHONY BEAUDOIRE	1	1	1	0	5150,00	0,00	5150,00	927,00	5150,00	5150	1
