Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
LAURA TREZY	6	F	PUR SANG	11	1	7	18480,00	8314,00	26794,00	1680,00	225
JABRACADABRA	2	H	PUR SANG	3	0	2	18466,00	1849,00	20315,00	6155,33	350
MIRAGE BLOU	3	M	PUR SANG	12	0	9	18460,00	13844,00	32304,00	1538,33	280
CLASSIC SOVEREIGN	3	H	PUR SANG	7	1	5	18451,00	0,00	18451,00	2635,86	325
AVEC DES SI	2	F	PUR SANG	8	1	5	18447,00	13833,00	32280,00	2305,88	335
VULDETRADE	4	F	PUR SANG	14	2	4	18436,00	8295,00	26731,00	1316,86	235
ALKIDAN	3	H	PUR SANG	9	1	6	18423,00	13815,00	32238,00	2047,00	335
ABIAT	4	F	PUR SANG	5	1	3	18408,00	8283,00	26691,00	3681,60	360
LOVATREE PARIS	2	F	PUR SANG	7	0	7	18408,00	13804,00	32212,00	2629,71	330
MONSIEURVALCHOP	6	H	PUR SANG	17	0	9	18392,00	8274,00	26666,00	1081,88	255
GAST A GAST	3	F	PUR SANG	9	1	3	18390,00	13792,00	32182,00	2043,33	335
GOLDEN BREEZE	2	F	PUR SANG	11	1	6	18389,00	13790,00	32179,00	1671,73	290
PARK OF DIAMOND	8	H	PUR SANG	12	1	8	18381,00	8269,00	26650,00	1531,75	205
BANKER NINE	2	M	PUR SANG	7	1	4	18355,00	0,00	18355,00	2622,14	350
REAL NEWS	2	M	PUR SANG	3	1	2	18335,00	13750,00	32085,00	6111,67	415
NEOWISE	5	F	PUR SANG	10	1	4	18326,00	0,00	18326,00	1832,60	200
PARFAITE MERILL	8	F	PUR SANG	13	1	8	18312,00	8238,00	26550,00	1408,62	205
QUESTURA	4	F	PUR SANG	5	1	4	18305,00	8236,00	26541,00	3661,00	295
BONHEUR BLEU	6	H	PUR SANG	4	2	1	18300,00	8235,00	26535,00	4575,00	350
BORSALINO AA	5	H	ANGLO-ARABE	6	1	5	18300,00	0,00	18300,00	3050,00	
SQUABBLE	3	M	PUR SANG	5	1	3	18300,00	13725,00	32025,00	3660,00	380
GAZI	2	M	PUR SANG	4	1	1	18295,00	13720,00	32015,00	4573,75	415
SEREMINI	4	H	PUR SANG	11	1	5	18283,00	8226,00	26509,00	1662,09	390
SHELBY	5	M	PUR SANG	7	2	3	18270,00	8221,00	26491,00	2610,00	415
BREIZHY BOY	3	H	PUR SANG	7	1	4	18265,00	13697,00	31962,00	2609,29	360
VEGETALE	3	F	PUR SANG	9	1	2	18265,00	13698,00	31963,00	2029,44	360
MONTIGNY	6	H	PUR SANG	11	0	7	18262,00	8217,00	26479,00	1660,18	240
ESHBELIA	4	F	PUR SANG	13	4	5	18255,00	8212,00	26467,00	1404,23	570
AL RASHA	4	F	ARABE	6	1	3	18250,00	5962,00	24212,00	3041,67	460
DARINICE	2	F	PUR SANG	11	2	6	18247,00	13684,00	31931,00	1658,82	335
HABIBA	2	F	PUR SANG	8	2	3	18240,00	13680,00	31920,00	2280,00	320
ILLUSTRE BERE	7	H	PUR SANG	17	1	10	18228,00	8201,00	26429,00	1072,24	235
TURANIA	10	H	PUR SANG	13	0	7	18225,00	8199,00	26424,00	1401,92	280
SPIRIT GREY	5	H	PUR SANG	20	0	15	18209,00	8190,00	26399,00	910,45	210
DONAMAY	4	F	PUR SANG	4	2	0	18200,00	8190,00	26390,00	4550,00	410
JANAYEN	3	F	PUR SANG	6	1	4	18200,00	10499,00	28699,00	3033,33	370
HEPBURN	2	F	PUR SANG	6	0	6	18200,00	13648,00	31848,00	3033,33	350
PRETTY QUEEN	3	F	PUR SANG	3	2	1	18190,00	13642,00	31832,00	6063,33	410
BEAU GARS	3	M	PUR SANG	11	0	10	18187,00	13639,00	31826,00	1653,36	360
RODOYA	3	F	PUR SANG	3	1	2	18175,00	0,00	18175,00	6058,33	375
NAOMIS	2	F	PUR SANG	3	1	2	18172,00	13628,00	31800,00	6057,33	380
PENRHEAD	5	F	PUR SANG	13	2	6	18171,00	8175,00	26346,00	1397,77	230
VANTA	2	F	PUR SANG	3	1	2	18170,00	13627,00	31797,00	6056,67	395
ST LUNAIRE	2	H	PUR SANG	8	1	6	18168,00	13625,00	31793,00	2271,00	340
COTE D'OR	3	H	PUR SANG	15	1	10	18167,00	13624,00	31791,00	1211,13	280
TI ESTRELLA	3	F	PUR SANG	11	3	4	18140,00	13604,00	31744,00	1649,09	620
ITALO	7	H	PUR SANG	4	1	3	18130,00	8158,00	26288,00	4532,50	330
HADEWIN	8	H	PUR SANG	9	1	5	18128,00	8154,00	26282,00	2014,22	305
SEVENDAY	4	H	PUR SANG	11	2	5	18126,00	8155,00	26281,00	1647,82	355
LUNA ROCK	4	F	PUR SANG	8	0	5	18121,00	8153,00	26274,00	2265,13	305
BATH LAU	4	H	PUR SANG	8	1	7	18120,00	7434,00	25554,00	2265,00	580
WATHAB	4	H	PUR SANG	17	1	10	18094,00	8138,00	26232,00	1064,35	245
KHALEESI DE CHAIS	5	F	CHEVAL AUTRE QUE PUR SANG	5	2	3	18083,00	0,00	18083,00	3616,60	
BORN TO WIN	4	M	PUR SANG	9	1	6	18082,00	8136,00	26218,00	2009,11	240
RISUENA	4	F	PUR SANG	8	2	3	18077,00	8134,00	26211,00	2259,63	305
TAKE ME I'M YOURS	3	F	PUR SANG	11	1	3	18076,00	13557,00	31633,00	1643,27	315
PINK VALENTINE	6	F	PUR SANG	19	0	8	18071,00	8129,00	26200,00	951,11	220
BIN ZARAK	3	M	PUR SANG	7	1	3	18066,00	13549,00	31615,00	2580,86	375
MADMAX DE LASSALES AA	3	H	*ANGLO-ARABE*	11	1	6	18065,00	0,00	18065,00	1642,27	
WADI	2	M	PUR SANG	2	1	1	18054,00	0,00	18054,00	9027,00	
A NOS SOUVENIRS	6	H	PUR SANG	9	1	4	18037,00	8116,00	26153,00	2004,11	275
QUEENFLEUR	4	F	PUR SANG	12	0	9	18034,00	8110,00	26144,00	1502,83	280
FAR BEYOND	3	M	PUR SANG	9	1	6	18032,00	13524,00	31556,00	2003,56	355
LIBYAN KNIGHT	3	H	PUR SANG	12	0	6	18003,00	0,00	18003,00	1500,25	320
PREMONITION	3	F	PUR SANG	9	1	3	18000,00	13499,00	31499,00	2000,00	330
BOLTHOLE	6	M	PUR SANG	3	0	2	18000,00	0,00	18000,00	6000,00	470
FAVORY CHOP	4	H	PUR SANG	10	1	7	17988,00	8093,00	26081,00	1798,80	290
SOUS LA NEIGE	5	H	PUR SANG	12	0	8	17980,00	8089,00	26069,00	1498,33	385
AMITY	3	F	PUR SANG	11	1	7	17972,00	13479,00	31451,00	1633,82	275
KATE DES PLAGES	5	F	CHEVAL AUTRE QUE PUR SANG	7	1	6	17964,00	0,00	17964,00	2566,29	
OLYMPIC FLAMBEE	4	H	PUR SANG	6	0	6	17957,00	8080,00	26037,00	2992,83	310
LIBERTY AMOUR	2	F	PUR SANG	3	1	2	17955,00	13465,00	31420,00	5985,00	400
ROSAY BAY CEN	2	F	PUR SANG	5	1	3	17955,00	13465,00	31420,00	3591,00	350
SWEET DIANA	5	F	PUR SANG	8	1	6	17942,00	0,00	17942,00	2242,75	295
SONNAZ	3	H	PUR SANG	9	0	6	17940,00	13454,00	31394,00	1993,33	295
MR BRIGHTSIDE	3	H	PUR SANG	7	0	6	17940,00	13454,00	31394,00	2562,86	315
JUST JIM	4	H	PUR SANG	6	0	4	17934,00	8068,00	26002,00	2989,00	395
INCREMENTAL	5	H	PUR SANG	12	1	4	17918,00	0,00	17918,00	1493,17	345
WILD MOOR	3	F	PUR SANG	11	1	6	17909,00	13149,00	31058,00	1628,09	265
NOARA FOR FUN	2	F	PUR SANG	8	1	3	17900,00	13425,00	31325,00	2237,50	335
KOHANA	3	F	PUR SANG	10	1	4	17873,00	13404,00	31277,00	1787,30	330
ARTISTIC GLORY	7	F	PUR SANG	15	3	11	17870,00	8039,00	25909,00	1191,33	525
GURVAN	3	M	PUR SANG	5	1	3	17865,00	13398,00	31263,00	3573,00	370
KHEOPS DE BUJ AA	5	F	ANGLO-ARABE	6	1	3	17863,00	0,00	17863,00	2977,17	
YOGUI	3	H	PUR SANG	7	0	7	17856,00	13389,00	31245,00	2550,86	330
ESSAI TRANSFORME	7	H	PUR SANG	16	1	6	17854,00	8033,00	25887,00	1115,88	275
NIKULYA FAL	3	F	PUR SANG	13	1	7	17844,00	13382,00	31226,00	1372,62	295
NAXOS AA	4	H	ANGLO-ARABE DE COMPLEMENT	4	2	2	17828,00	0,00	17828,00	4457,00	
JOSHUA MOON	7	H	PUR SANG	10	1	7	17804,00	7695,00	25499,00	1780,40	230
MAGICAL TRAIL	3	F	PUR SANG	7	0	5	17785,00	0,00	17785,00	2540,71	380
TEARDROP EXPLODES	4	F	PUR SANG	10	2	2	17775,00	7997,00	25772,00	1777,50	340
WINDJANA	7	F	PUR SANG	14	0	5	17771,00	7996,00	25767,00	1269,36	275
STRUNG AHEAD	3	F	PUR SANG	6	1	4	17764,00	13322,00	31086,00	2960,67	320
EXQUISE ITALIENNE	2	F	PUR SANG	6	1	4	17760,00	13318,00	31078,00	2960,00	355
SAINT AQUILIN	4	H	PUR SANG	13	1	7	17758,00	7988,00	25746,00	1366,00	320
MISTER GOKEN	5	H	PUR SANG	8	1	3	17750,00	7987,00	25737,00	2218,75	275
STUDY THE LADY	3	F	PUR SANG	3	1	2	17750,00	0,00	17750,00	5916,67	330
OCRA	2	F	PUR SANG	5	1	4	17745,00	13308,00	31053,00	3549,00	360
SAN TEODORICO	6	H	PUR SANG	13	1	9	17738,00	7980,00	25718,00	1364,46	255
GREASE	5	H	PUR SANG	19	1	9	17728,00	7977,00	25705,00	933,05	215
KEREMET	3	H	PUR SANG	8	1	3	17724,00	13292,00	31016,00	2215,50	325
FAMILIAR	4	H	PUR SANG	7	0	6	17720,00	0,00	17720,00	2531,43	610
SILA MIA	2	F	PUR SANG	5	1	3	17718,00	13287,00	31005,00	3543,60	360
TALGAT	3	H	PUR SANG	4	1	2	17709,00	13281,00	30990,00	4427,25	375
STARS AND AWAY	4	F	PUR SANG	7	1	2	17700,00	7965,00	25665,00	2528,57	325
JOEY UP	7	H	PUR SANG	13	0	9	17697,00	7962,00	25659,00	1361,31	255
LIKETHEWIND	3	F	PUR SANG	13	1	5	17692,00	13268,00	30960,00	1360,92	280
SIGNOR GALLI	3	M	PUR SANG	8	1	6	17683,00	13260,00	30943,00	2210,38	335
FREE MOVEMENT	2	F	PUR SANG	6	1	3	17681,00	13258,00	30939,00	2946,83	355
IVRE DE TOI	7	H	CHEVAL AUTRE QUE PUR SANG	13	0	10	17680,00	0,00	17680,00	1360,00	
MIA SUNSHINE	3	F	PUR SANG	5	2	1	17674,00	0,00	17674,00	3534,80	390
PARMENIDE	5	H	PUR SANG	12	0	10	17668,00	7948,00	25616,00	1472,33	195
LOUIS SKI	6	H	PUR SANG	14	2	10	17661,00	7944,00	25605,00	1261,50	270
CRICRI D'AMOUR	4	H	PUR SANG	9	1	4	17640,00	7938,00	25578,00	1960,00	260
WRONG COLOUR	5	F	PUR SANG	12	1	7	17629,00	7931,00	25560,00	1469,08	215
BOBROVKHA	3	F	PUR SANG	14	1	7	17628,00	13220,00	30848,00	1259,14	300
ROSSONERA	3	F	PUR SANG	11	1	5	17625,00	13217,00	30842,00	1602,27	345
LIGHT L'AUDRIELLE	2	M	PUR SANG	6	1	5	17614,00	13209,00	30823,00	2935,67	350
VESCO	3	H	PUR SANG	12	1	7	17610,00	13207,00	30817,00	1467,50	295
MILLAR	3	M	PUR SANG	5	1	3	17608,00	13205,00	30813,00	3521,60	390
APOLLO FOUNTAIN	3	F	PUR SANG	5	0	3	17600,00	0,00	17600,00	3520,00	470
BARGING THRU	6	H	PUR SANG	12	0	7	17589,00	0,00	17589,00	1465,75	315
GO JOHNNY GO GO GO	5	F	PUR SANG	11	1	6	17588,00	7914,00	25502,00	1598,91	230
MISSOURI	5	H	PUR SANG	17	0	11	17584,00	0,00	17584,00	1034,35	250
HERACLES	3	M	PUR SANG	10	0	6	17581,00	13184,00	30765,00	1758,10	340
VIF D'OR AA	3	M	ANGLO-ARABE DE COMPLEMENT	5	2	3	17580,00	0,00	17580,00	3516,00	
PALMEIRA EMERY	5	F	PUR SANG	13	1	6	17580,00	7910,00	25490,00	1352,31	205
SIR SILJAN	4	M	PUR SANG	5	1	2	17570,00	7906,00	25476,00	3514,00	410
JONIN	4	F	PUR SANG	9	1	6	17568,00	0,00	17568,00	1952,00	310
DOCTOR RON	6	H	PUR SANG	12	0	8	17553,00	7896,00	25449,00	1462,75	330
MISTY MORNING	3	M	CHEVAL AUTRE QUE PUR SANG	3	2	1	17550,00	0,00	17550,00	5850,00	
THROUGH THE FLAMES	3	F	PUR SANG	5	1	3	17550,00	13162,00	30712,00	3510,00	375
MEISHO SUGAR	2	F	PUR SANG	4	1	3	17543,00	13156,00	30699,00	4385,75	390
ZENBATI	3	H	PUR SANG	9	1	4	17542,00	13154,00	30696,00	1949,11	310
DIVA BELLA	3	F	PUR SANG	11	2	9	17540,00	13154,00	30694,00	1594,55	620
REVE BLEU	2	F	PUR SANG	2	1	1	17536,00	13152,00	30688,00	8768,00	
SHIAWASE	3	H	PUR SANG	3	1	2	17534,00	13150,00	30684,00	5844,67	430
MORHIB	5	M	PUR SANG	10	2	3	17520,00	7884,00	25404,00	1752,00	220
DEGOTTEX	3	H	PUR SANG	4	0	4	17520,00	0,00	17520,00	4380,00	390
FELICIA	4	F	PUR SANG	9	0	4	17512,00	7880,00	25392,00	1945,78	430
WOLLEMI	2	H	PUR SANG	4	0	4	17495,00	0,00	17495,00	4373,75	425
MONA MALPIC	4	F	PUR SANG	16	3	9	17480,00	7865,00	25345,00	1092,50	535
RAW ENERGY	3	H	PUR SANG	9	1	4	17480,00	13109,00	30589,00	1942,22	320
FIREMAN	3	H	PUR SANG	12	1	6	17469,00	13100,00	30569,00	1455,75	300
UNA REVELACION	3	F	PUR SANG	7	1	4	17467,00	13099,00	30566,00	2495,29	350
LLOYD	8	H	PUR SANG	19	1	7	17442,00	0,00	17442,00	918,00	150
KINGDOM	6	H	PUR SANG	8	2	1	17440,00	7848,00	25288,00	2180,00	315
MOSSKY AA	9	H	*ANGLO-ARABE COMPLEMENT*	4	2	2	17420,00	0,00	17420,00	4355,00	
JOLEK LISES	6	H	PUR SANG	12	2	4	17410,00	6822,00	24232,00	1450,83	190
HE'S A MONSTER	5	H	PUR SANG	1	1	0	17400,00	0,00	17400,00	17400,00	
KARLA CONTI	5	F	CHEVAL AUTRE QUE PUR SANG	4	0	3	17400,00	0,00	17400,00	4350,00	580
STAR OF ARTABAN	3	H	PUR SANG	8	1	5	17399,00	0,00	17399,00	2174,88	295
BREMONTIER	6	H	PUR SANG	17	0	10	17396,00	7826,00	25222,00	1023,29	225
MY BLACK LADY	6	F	PUR SANG	9	1	3	17393,00	7826,00	25219,00	1932,56	345
AL ALAALI	5	H	PUR SANG	14	0	9	17393,00	7822,00	25215,00	1242,36	250
AKAGERA	5	F	PUR SANG	16	1	10	17381,00	7820,00	25201,00	1086,31	210
MARILLAWOOD	4	F	PUR SANG	9	1	4	17380,00	7821,00	25201,00	1931,11	320
ANDINO	8	M	PUR SANG	14	1	8	17378,00	7818,00	25196,00	1241,29	220
DRUMROY GIRL	3	F	PUR SANG	13	1	5	17377,00	0,00	17377,00	1336,69	245
DANCING QUEEN	4	F	PUR SANG	5	1	2	17370,00	7816,00	25186,00	3474,00	380
UNE AVENTURE	2	M	PUR SANG	7	1	5	17368,00	13025,00	30393,00	2481,14	335
COCKTAIL DRESS	4	F	PUR SANG	6	1	2	17340,00	0,00	17340,00	2890,00	300
QUEEN'S TRIAL	3	F	PUR SANG	5	1	1	17320,00	0,00	17320,00	3464,00	385
LELLA DESJY	5	F	PUR SANG	14	3	4	17314,00	3976,00	21290,00	1236,71	250
MARMARA	3	F	PUR SANG	6	2	3	17307,00	0,00	17307,00	2884,50	300
MCLEAN HOUSE	5	H	PUR SANG	7	2	0	17300,00	6075,00	23375,00	2471,43	385
ZRYAN	4	H	PUR SANG	4	1	1	17300,00	7785,00	25085,00	4325,00	385
TREVILLY	2	M	PUR SANG	8	0	8	17280,00	12956,00	30236,00	2160,00	365
TEAM BREIZH	2	F	PUR SANG	6	1	5	17267,00	12949,00	30216,00	2877,83	350
ZELICA	4	F	PUR SANG	13	2	7	17266,00	5373,00	22639,00	1328,15	255
SMOOKIE	3	F	PUR SANG	18	2	11	17260,00	12943,00	30203,00	958,89	470
QUEEN'S ANGEL	4	F	PUR SANG	16	1	8	17208,00	7742,00	24950,00	1075,50	220
SELKET	7	F	PUR SANG	10	2	2	17202,00	7740,00	24942,00	1720,20	255
ELKABIER	4	H	PUR SANG	13	0	9	17148,00	7715,00	24863,00	1319,08	270
INVIOLABLE SPIRIT	10	H	PUR SANG	14	0	10	17131,00	0,00	17131,00	1223,64	210
AL RIFFA	5	M	PUR SANG	1	0	1	17130,00	0,00	17130,00	17130,00	535
LADY MADININA	5	F	PUR SANG	8	4	2	17120,00	7704,00	24824,00	2140,00	660
FATALISME	10	H	CHEVAL AUTRE QUE PUR SANG	6	1	5	17120,00	7703,00	24823,00	2853,33	310
BALTIC DUKE	3	H	PUR SANG	11	0	10	17111,00	0,00	17111,00	1555,55	315
MINOTOR	2	H	PUR SANG	6	1	4	17100,00	12825,00	29925,00	2850,00	350
KYLOA	4	F	PUR SANG	3	1	2	17090,00	7690,00	24780,00	5696,67	350
DON NIKOLAOS	6	H	PUR SANG	13	1	5	17089,00	0,00	17089,00	1314,54	230
RAVEN'S SPIRIT	7	M	PUR SANG	8	2	2	17087,00	7689,00	24776,00	2135,88	235
FILOU DU PECOS AA	3	H	ANGLO-ARABE	4	1	2	17082,00	0,00	17082,00	4270,50	
OXIANA	6	F	PUR SANG	8	1	3	17074,00	7682,00	24756,00	2134,25	330
PUMP PUMP CITY	5	H	PUR SANG	11	0	6	17074,00	7681,00	24755,00	1552,18	310
FLAMINGWAY	5	H	PUR SANG	10	1	5	17070,00	7680,00	24750,00	1707,00	310
MALINOVKA	4	F	PUR SANG	8	0	5	17070,00	7681,00	24751,00	2133,75	325
MORFALOU AA	3	H	ANGLO-ARABE DE COMPLEMENT	4	1	3	17061,00	0,00	17061,00	4265,25	
SENORITO	3	H	PUR SANG	4	0	3	17050,00	12787,00	29837,00	4262,50	420
BAILEYS TOPAZE	4	F	PUR SANG	13	1	7	17044,00	7195,00	24239,00	1311,08	300
AUEN ADVENTURE	9	H	PUR SANG	12	1	6	17032,00	0,00	17032,00	1419,33	275
VALSE AREDIENNE AA	3	F	ANGLO-ARABE	4	0	4	17025,00	0,00	17025,00	4256,25	
ROYAL MONARCH	6	H	PUR SANG	7	1	4	17019,00	0,00	17019,00	2431,29	245
MIA GRANDE	4	H	PUR SANG	15	0	8	17014,00	0,00	17014,00	1134,27	230
ANESIDORA	2	F	PUR SANG	9	1	6	17011,00	12758,00	29769,00	1890,11	300
RANAVALONA	2	F	PUR SANG	4	1	3	17010,00	0,00	17010,00	4252,50	350
MAHROUSE	3	M	ARABE	5	1	2	17000,00	12750,00	29750,00	3400,00	460
BODICUS	3	H	PUR SANG	3	1	2	17000,00	0,00	17000,00	5666,67	410
AME DIVINE	3	F	PUR SANG	13	0	12	17000,00	12746,00	29746,00	1307,69	255
CHEVALDOR	3	H	PUR SANG	8	0	8	16990,00	0,00	16990,00	2123,75	340
STEADY SUCCESS	4	H	PUR SANG	8	1	5	16984,00	5841,00	22825,00	2123,00	320
GIDLEIGH	3	F	PUR SANG	7	1	3	16982,00	0,00	16982,00	2426,00	310
YOOX	4	M	PUR SANG	16	1	5	16960,00	7630,00	24590,00	1060,00	315
ROSALIE	7	H	PUR SANG	6	3	2	16950,00	5580,00	22530,00	2825,00	195
MARCO DU SEUIL	3	H	CHEVAL AUTRE QUE PUR SANG	1	1	0	16950,00	0,00	16950,00	16950,00	
PAY TO LEARN	4	H	PUR SANG	2	0	2	16950,00	7627,00	24577,00	8475,00	430
A STOLEN KISS	5	F	PUR SANG	8	1	6	16946,00	7624,00	24570,00	2118,25	215
UM ELNADIM	8	F	PUR SANG	10	2	2	16940,00	7623,00	24563,00	1694,00	255
NANTMOR	5	H	PUR SANG	11	1	3	16930,00	7617,00	24547,00	1539,09	265
SAIF AL LEITH	2	M	PUR SANG	10	0	9	16922,00	0,00	16922,00	1692,20	340
IDATEN	5	H	PUR SANG	5	2	3	16910,00	6933,00	23843,00	3382,00	265
DSCHINGIS GALILEI	3	H	PUR SANG	11	1	5	16908,00	12680,00	29588,00	1537,09	320
ALREADY QUEEN	4	F	PUR SANG	12	2	5	16906,00	4727,00	21633,00	1408,83	220
ONE POINT	5	F	PUR SANG	9	1	3	16900,00	7605,00	24505,00	1877,78	305
LA FERVEUR	3	F	PUR SANG	4	1	3	16900,00	0,00	16900,00	4225,00	385
TISSIMO	2	M	PUR SANG	4	1	2	16884,00	12661,00	29545,00	4221,00	400
IRIA CHOPE	2	F	PUR SANG	8	2	5	16878,00	12658,00	29536,00	2109,75	320
I STILL DREAM	4	H	PUR SANG	9	2	3	16851,00	7581,00	24432,00	1872,33	310
GALEGO STAR	6	H	PUR SANG	10	1	4	16846,00	7579,00	24425,00	1684,60	345
ARCUBIATU	5	H	PUR SANG	14	1	9	16827,00	7570,00	24397,00	1201,93	270
PERSIS	2	F	PUR SANG	6	0	5	16800,00	12598,00	29398,00	2800,00	330
DELICADA	2	F	PUR SANG	4	1	3	16799,00	0,00	16799,00	4199,75	390
ARDEN MIST	2	H	PUR SANG	3	1	1	16794,00	0,00	16794,00	5598,00	425
REDOUTABLE	2	M	PUR SANG	11	1	9	16791,00	12592,00	29383,00	1526,45	315
VOL D'AMOUR	2	M	PUR SANG	7	1	5	16776,00	12582,00	29358,00	2396,57	350
LAVANDE AA	4	F	ANGLO-ARABE DE COMPLEMENT	5	2	2	16770,00	0,00	16770,00	3354,00	
FIRST COLOR AA	4	F	ANGLO-ARABE	4	1	2	16760,00	0,00	16760,00	4190,00	
GEORGES VILLE	4	H	PUR SANG	10	1	4	16756,00	7539,00	24295,00	1675,60	395
GOD SAVE THE QUEEN	6	F	PUR SANG	11	2	5	16755,00	5649,00	22404,00	1523,18	210
MARISKA AA	3	F	ANGLO-ARABE	3	1	1	16751,00	0,00	16751,00	5583,67	
LADY MADEIRA	3	F	PUR SANG	13	1	6	16744,00	12557,00	29301,00	1288,00	260
HATIM	4	H	PUR SANG	7	1	3	16743,00	7533,00	24276,00	2391,86	345
RAKAN	7	H	PUR SANG	7	1	5	16740,00	7532,00	24272,00	2391,43	405
EL KRAKEN	3	H	PUR SANG	11	1	3	16722,00	12541,00	29263,00	1520,18	275
FAL DARA	5	F	PUR SANG	16	1	12	16707,00	6975,00	23682,00	1044,19	200
STELLAR CHOP	3	H	PUR SANG	9	1	5	16707,00	12530,00	29237,00	1856,33	305
VERMEER	3	H	PUR SANG	4	1	2	16700,00	12525,00	29225,00	4175,00	340
CAPMAN FAL	3	F	PUR SANG	5	1	3	16700,00	4650,00	21350,00	3340,00	355
QUEEN OF SCIENCE	3	F	PUR SANG	3	0	3	16700,00	0,00	16700,00	5566,67	430
RUBIS GOLD	7	M	PUR SANG	15	0	9	16694,00	7510,00	24204,00	1112,93	185
NOUVELLE TRIXIA	3	F	PUR SANG	11	0	8	16687,00	12514,00	29201,00	1517,00	310
BOBBY JEAN	3	F	PUR SANG	14	1	6	16684,00	12512,00	29196,00	1191,71	265
PURE LEGEND	3	H	PUR SANG	6	0	5	16672,00	12503,00	29175,00	2778,67	425
FRENCH DIVA	10	F	PUR SANG	14	0	8	16660,00	7497,00	24157,00	1190,00	220
MOUNT ATHOS	6	H	PUR SANG	2	0	2	16660,00	0,00	16660,00	8330,00	480
ALHAEBA	2	M	PUR SANG	6	0	6	16653,00	0,00	16653,00	2775,50	395
SAWARIM	5	F	ARABE	4	2	1	16640,00	0,00	16640,00	4160,00	435
RED GRACE	7	F	PUR SANG	11	1	5	16635,00	7484,00	24119,00	1512,27	270
ALINKA	2	F	PUR SANG	7	2	4	16633,00	12473,00	29106,00	2376,14	335
AVANT NOUS	3	F	PUR SANG	6	1	4	16626,00	12469,00	29095,00	2771,00	345
RIDE ON	3	M	PUR SANG	12	1	5	16615,00	12461,00	29076,00	1384,58	335
PEDRO CABRAL	4	H	PUR SANG	9	1	3	16608,00	6483,00	23091,00	1845,33	290
ELLE LA VITESSE	4	F	PUR SANG	9	1	7	16603,00	0,00	16603,00	1844,78	255
CANNELLO	9	H	PUR SANG	11	1	6	16599,00	7467,00	24066,00	1509,00	260
OLAF THE BIG ONE	6	H	PUR SANG	20	0	11	16586,00	7460,00	24046,00	829,30	225
PERROU	6	H	PUR SANG	6	1	4	16580,00	7461,00	24041,00	2763,33	265
MY CALYX CEN	2	M	PUR SANG	2	1	1	16580,00	12435,00	29015,00	8290,00	
BAROUKI AA	5	H	ANGLO-ARABE	7	1	6	16570,00	0,00	16570,00	2367,14	
DRACO	4	H	PUR SANG	18	1	9	16565,00	7450,00	24015,00	920,28	250
SHANCEL	3	M	PUR SANG	14	1	9	16540,00	12404,00	28944,00	1181,43	270
MON BLACK DU LIVET	3	H	PUR SANG	10	2	5	16532,00	11123,00	27655,00	1653,20	300
VOLCANO	3	H	PUR SANG	6	1	3	16530,00	12397,00	28927,00	2755,00	330
KENSILVER	3	M	PUR SANG	9	0	7	16530,00	12396,00	28926,00	1836,67	260
BLACK LIVES MATTER	6	H	PUR SANG	19	1	5	16527,00	7436,00	23963,00	869,84	210
GIRAFFE	5	F	PUR SANG	10	1	5	16520,00	7434,00	23954,00	1652,00	310
ROSETTA STONE	6	H	PUR SANG	7	0	7	16520,00	7433,00	23953,00	2360,00	305
VENTS CONTRAIRES	7	H	PUR SANG	13	1	4	16506,00	7427,00	23933,00	1269,69	335
ODIN NORMANDY	6	H	PUR SANG	7	1	6	16495,00	7420,00	23915,00	2356,43	285
CANET DE SALARS	4	H	PUR SANG	10	1	7	16492,00	7417,00	23909,00	1649,20	340
SEPULVEDA	3	F	PUR SANG	6	1	3	16474,00	0,00	16474,00	2745,67	355
TALAKAN	3	H	PUR SANG	5	1	4	16454,00	12340,00	28794,00	3290,80	350
MANESKIN DA CLODIA AA	3	M	ANGLO-ARABE	3	1	1	16446,00	0,00	16446,00	5482,00	
ZINGARELLE	4	F	PUR SANG	7	1	4	16436,00	7396,00	23832,00	2348,00	315
LAVENDIN	4	H	PUR SANG	5	2	2	16435,00	7395,00	23830,00	3287,00	310
GOLDEN RIVER	5	F	PUR SANG	11	0	9	16426,00	7389,00	23815,00	1493,27	240
TIM TOP	3	F	PUR SANG	10	1	5	16406,00	12303,00	28709,00	1640,60	310
CAMERON	5	H	PUR SANG	7	1	4	16386,00	7373,00	23759,00	2340,86	315
PAS DE VAGUES	2	M	PUR SANG	4	1	2	16380,00	12284,00	28664,00	4095,00	380
KING HARTWOOD	9	H	PUR SANG	14	1	3	16358,00	7360,00	23718,00	1168,43	205
EL TIGRE	4	H	PUR SANG	13	1	6	16350,00	7354,00	23704,00	1257,69	305
CYNOSURE	4	H	PUR SANG	5	1	3	16350,00	0,00	16350,00	3270,00	395
PEN AND SWORD	2	M	PUR SANG	4	1	1	16350,00	0,00	16350,00	4087,50	430
DSCHINGIS NOBLESSE	3	F	PUR SANG	14	0	12	16345,00	12256,00	28601,00	1167,50	265
GOT SHINE	6	F	PUR SANG	12	2	6	16341,00	5417,00	21758,00	1361,75	190
VALINA	6	F	PUR SANG	14	1	5	16338,00	7351,00	23689,00	1167,00	245
LARNO	11	H	PUR SANG	15	2	3	16324,00	7344,00	23668,00	1088,27	290
