Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MR SERGE VINCENT	1	4	0	2	2288,00	1716,00	4004,00	218,00	572,00	2288	4
E.ALLAIRE (S)	1	1	0	1	1920,00	1439,00	3359,00	218,00	1920,00	1920	1
MME MARIE-CAROLINE COYNE	3	3	0	2	1245,00	0,00	1245,00	217,00	415,00	415	1
MR JEAN PAUL FOLACCI	1	1	0	1	1210,00	0,00	1210,00	217,00	1210,00	1210	1
SUC. HANS-GEORG STIHL	1	1	0	1	1152,00	518,00	1670,00	217,00	1152,00	1152	1
MR FREDERIC BIANCO	1	1	0	1	2310,00	1039,00	3349,00	217,00	2310,00	2310	1
MME THIERRY MORENVILLEZ	1	2	0	2	2320,00	1043,00	3363,00	217,00	1160,00	2320	2
D.GUILLEMIN (S)	1	1	0	1	2420,00	0,00	2420,00	217,00	2420,00	2420	1
SCEA DE MAULDE	1	1	0	1	1210,00	0,00	1210,00	217,00	1210,00	1210	1
MME JENNIFER BIANCO	1	1	0	1	2310,00	1039,00	3349,00	217,00	2310,00	2310	1
